id,parent_id,incident_id,user_id,reporter_id,service_messageid,message_from,message_to,message,message_detail,message_type,message_date,message_level
201,0,0,0,130,1.07969E+17,rogergrow,NULL,"Vermont really getting hit hard with flooding from Irene. we're safe, but lots of roads closed, etc. be safe. #vtfloods #irene #vtirene",NULL,1,8/28/2011 20:14,0
200,0,0,0,105,1.07972E+17,jkvt,NULL,RT @meg_allison: @ValleyReporter Ward's Swim Hole.  Big Rock completely underwater. #Moretown #VTIrene #MadRiverValley http://t.co/bWiOCTz,NULL,1,8/28/2011 20:27,0
199,0,0,0,129,1.07973E+17,kadelopa,NULL,RT @MattGerien: Wow RT @ShayTotten: Vid of Lower Bartonsville Covered Bridge being swept away http://t.co/vcrujBg #VT #VTirene,NULL,1,8/28/2011 20:27,0
198,0,0,0,33,1.07973E+17,Mauranda,NULL,Thoughts and prayers to all of my fellow #vermonters. Stay strong! #VTirene #vt,NULL,1,8/28/2011 20:27,0
197,0,0,0,119,1.07973E+17,barboconnell,NULL,Praying for folks there #VTirene RT @mwms: Quechee Bridge taken out by river: http://t.co/PZg1x5n,NULL,1,8/28/2011 20:27,0
196,0,0,0,108,1.07973E+17,hlf,NULL,RT @ShayTotten: Emergency harvest tmrw morning at Diggers Mirth farm in #BTV #Intervale starting at 8AM. Qs? Call (802) 355-3910 #VT #VTIrene,NULL,1,8/28/2011 20:27,0
195,0,0,0,128,1.07973E+17,answny,NULL,RT @danielschwartz: @JimCantore @MattNoyesNECN new video of Ludlow Vermont with Major Flooding http://t.co/Nr7Zd7w #VTIrene spread word of disaster,NULL,1,8/28/2011 20:27,0
194,0,0,0,127,1.07973E+17,ZoKnowsGaming,NULL,RT @JayCollier: RT @mgallivan No one in the national media is talking about Vermont being under water. #VTIrene [Shumlin just on CNN: http://t.co/6kVcdam],NULL,1,8/28/2011 20:27,0
193,0,0,0,106,1.07973E+17,ValleyReporter,NULL,RT @meg_allison: @ValleyReporter Ward's Swim Hole.  Big Rock completely underwater. #Moretown #VTIrene #MadRiverValley http://t.co/bWiOCTz,NULL,1,8/28/2011 20:27,0
192,0,0,0,126,1.07973E+17,essexvt,NULL,Still have power in Essex Town. RT @adamspaulr: #vtirene Essex Jct. just lost power. High winds rattling the trees outside. #EssexVT,NULL,1,8/28/2011 20:27,0
191,0,0,0,56,1.07973E+17,Kaili09,NULL,RT @ShayTotten: Vid of Lower Bartonsville Covered Bridge being swept away http://t.co/dJ99V39 #VT #VTirene,NULL,1,8/28/2011 20:27,0
190,0,0,0,121,1.07973E+17,ShayTotten,NULL,@GreenMtnPowerVT may have to release water from Marshfield Dam to keep it from breaching; increasing Winooski River flow #VTIrene #VT #montp,NULL,1,8/28/2011 20:27,0
189,0,0,0,13,1.07973E+17,deanbarker,NULL,RT @waterburyctr: Many streets in Waterbury village slowly sinking into the Winooski River. #VTIrene,NULL,1,8/28/2011 20:27,0
188,0,0,0,125,1.07973E+17,pfcrazy11,NULL,RT @JimCantore: RT @danielschwartz New video of Ludlow Vermont with Major Flooding youtu.be/GyFVAt5wCJo #VTIrene  spread the word of our disaster,NULL,1,8/28/2011 20:27,0
187,0,0,0,122,1.07973E+17,Palamity,NULL,RT @zborst: #vtirene http://t.co/hP5dwZR Car going down a river in burlington. Scary stuff.,NULL,1,8/28/2011 20:28,0
186,0,0,0,124,1.07973E+17,kate30_dev,NULL,MT @waterburyctr: #loc Waterbury village #flood many streets slowly sinking into the Winooski River. #VTIrene,NULL,1,8/28/2011 20:28,0
185,0,0,0,34,1.07973E+17,zborst,NULL,Extremely sad day for vermont. Videos of all the places I grew up around and loved getting wiped out. This is terrible. #vtirene,NULL,1,8/28/2011 20:28,0
184,0,0,0,123,1.07973E+17,chrispalm,NULL,RT @danielschwartz New video of Ludlow Vermont with Major Flooding youtu.be/GyFVAt5wCJo #VTIrene  spread the word of our disaster,NULL,1,8/28/2011 20:28,0
183,0,0,0,105,1.07973E+17,jkvt,NULL,RT @ShayTotten: @GreenMtnPowerVT may have to release water from Marshfield Dam to keep it from breaching; increasing Winooski River flow #VTIrene #VT #montp,NULL,1,8/28/2011 20:28,0
182,0,11,0,57,1.07973E+17,James_Ehlers,NULL,RT @essexvt: Still have power in Essex Town. RT @adamspaulr: #vtirene Essex Jct. just lost power. High winds rattling trees. #EssexVT,NULL,1,8/28/2011 20:28,0
181,0,0,0,122,1.07973E+17,Palamity,NULL,RT @ShayTotten: Vid of Lower Bartonsville Covered Bridge being swept away http://t.co/dJ99V39 #VT #VTirene,NULL,1,8/28/2011 20:29,0
180,0,0,0,24,1.07973E+17,bthubbard,NULL,RT @derekwillis: The images from #VTirene are unbelievable. Hoping that people get to high ground and stay there.,NULL,1,8/28/2011 20:29,0
179,0,0,0,13,1.07973E+17,deanbarker,NULL,RT @jkvt: Video:propane tank hitting #waitsfield #vt Covered Bridge &amp; water level raise http://t.co/2IeFmn5 #vtirene #madrivervalley #madriver #irene,NULL,1,8/28/2011 20:29,0
177,0,0,0,120,1.07973E+17,JulieFromCinci,NULL,RT @taylortsides: @NekoCase Our dam is close to breaking. Yipes! Wishing the best for you and all of us in beautiful Vermont. #VTIrene,NULL,1,8/28/2011 20:29,0
178,0,0,0,121,1.07973E+17,ShayTotten,NULL,"As a precaution, ppl living immediately downstream from Marshfield Dam are being evacuated #VTIrene #VT #montp",NULL,1,8/28/2011 20:29,0
176,0,0,0,70,1.07973E+17,bettiebarnes,NULL,@VTGovernor #VTIrene #vtgov good news is we still have power in Montpelier meadow area - not sure if the tap water is safe tho,NULL,1,8/28/2011 20:29,0
175,0,0,0,57,1.07973E+17,James_Ehlers,NULL,RT @JimCantore @danielschwartz New video of Ludlow Vermont with Major Flooding youtu.be/GyFVAt5wCJo #VTIrene  spread word of our disaster,NULL,1,8/28/2011 20:29,0
174,0,0,0,57,1.07973E+17,James_Ehlers,NULL,"RT @ShayTotten: As a precaution, ppl living immediately downstream from Marshfield Dam are being evacuated #VTIrene #VT #montp",NULL,1,8/28/2011 20:29,0
173,0,0,0,119,1.07973E+17,barboconnell,NULL,AGREED! RT @monikamcg: RT @mgallivan: No one in the national media is talking about Vermont being under water. This pisses me off. #VTIrene,NULL,1,8/28/2011 20:29,0
171,0,0,0,117,1.07973E+17,Non_Toxic_Kids,NULL,Stay safe fellow #VT folks! Sad for tiny villages by rivers and for the covered bridges lost here.  #VTirene,NULL,1,8/28/2011 20:30,0
172,0,0,0,118,1.07973E+17,croman2,NULL,“@mgallivan: No one in the national media is talking about Vermont being under water. This pisses me off. #VTIrene”,NULL,1,8/28/2011 20:30,0
170,0,0,0,116,1.07973E+17,patricecloutier,NULL,@zborst  #vtirene ... visited Vt often from Montreal ... beautiful mountains and people ... share your pain,NULL,1,8/28/2011 20:30,0
169,0,0,0,16,1.07973E+17,Seven_Days,NULL,"RT @ShayTotten: As a precaution, ppl living immediately downstream from Marshfield Dam are being evacuated #VTIrene #VT #montp",NULL,1,8/28/2011 20:30,0
168,0,0,0,95,1.07973E+17,KerrinJeromin,NULL,Is everyone alright? What can I do to help? #VTIrene #NHIrene #NYIrene (northern NY),NULL,1,8/28/2011 20:30,0
166,0,0,0,16,1.07974E+17,Seven_Days,NULL,Multiple people reporting Taftsville Bridge in Woodstock was washed away. Anyone have photos or video? #vt #vtirene,NULL,1,8/28/2011 20:31,0
167,0,0,0,106,1.07974E+17,ValleyReporter,NULL,http://t.co/9EawMPy Rt.100 Bridge closed in Warren #vtirene #madrivervalley #madriver #irene,NULL,1,8/28/2011 20:31,0
164,0,0,0,105,1.07974E+17,jkvt,NULL,http://t.co/1h8Lhmh Rt.100 Bridge closed in Warren #vtirene #madrivervalley #madriver #irene,NULL,1,8/28/2011 20:31,0
165,0,0,0,115,1.07974E+17,Adam_Hawes,NULL,"RT @ShayTotten: As a precaution, ppl living immediately downstream from Marshfield Dam are being evacuated #VTIrene #VT #montp",NULL,1,8/28/2011 20:31,0
163,0,0,0,97,1.07974E+17,julielerman,NULL,Ludlow Vermont: http://t.co/zXsQi5T  #vtIrene,NULL,1,8/28/2011 20:31,0
162,0,0,0,114,1.07974E+17,EmWelsh36,NULL,RT @Non_Toxic_Kids: Stay safe fellow #VT folks! Sad for tiny villages by rivers and for the covered bridges lost here.  #VTirene,NULL,1,8/28/2011 20:31,0
161,0,0,0,3,1.07974E+17,VTGovernor,NULL,RT @Seven_Days: LOTS of debris piling up RT @aliciademartini: Photo of the #Winooski river in #VT just taken during #VTIrene:  http://t.co/7ye7bZk,NULL,1,8/28/2011 20:31,0
160,0,0,0,113,1.07974E+17,twwinc,NULL,RT @Seven_Days: Ottaquechee Bridge in Quechee #VT taking a beating from floodwaters. http://t.co/5cnlbd6 #vtirene,NULL,1,8/28/2011 20:31,0
158,0,0,0,112,1.07974E+17,leneagary,NULL,"RT @ShayTotten: As a precaution, ppl living immediately downstream from Marshfield Dam are being evacuated #VTIrene #VT #montp",NULL,1,8/28/2011 20:31,0
159,0,0,0,56,1.07974E+17,Kaili09,NULL,"RT @SeamusMCurley: Shout out to @VTStatePolice, @vemvt and all #Vt rescue personnel. #vtirene",NULL,1,8/28/2011 20:31,0
157,0,0,0,90,1.07974E+17,brendankinney,NULL,RT @MattCrawford: Castleton State College pounded. #VTIrene. http://t.co/8PWeL1m #VT,NULL,1,8/28/2011 20:31,0
156,0,0,0,46,1.07974E+17,waterburyctr,NULL,"GMP's Marshfield Dam is going to release incredible amounts of water, leading to even more flooding downstream. #VTIrene",NULL,1,8/28/2011 20:31,0
155,0,0,0,75,1.07974E+17,FreeskierInVT,NULL,RT @ValleyReporter: RT @Kaufmanwithak: New photo. 100B and entire village of #Moretown #vt underwater. #vtirene #madrivervalley http://t.co/6tFEY5x #madriver,NULL,1,8/28/2011 20:32,0
154,0,0,0,108,1.07974E+17,hlf,NULL,"RT @ShayTotten: As a precaution, ppl living immediately downstream from Marshfield Dam are being evacuated #VTIrene #VT #montp",NULL,1,8/28/2011 20:32,0
153,0,0,0,111,1.07974E+17,ramblingstump,NULL,RT @JayCollier: RT @mgallivan No one in the national media is talking about Vermont being under water. #VTIrene [Shumlin just on CNN: http://t.co/6kVcdam],NULL,1,8/28/2011 20:32,0
151,0,0,0,110,1.07974E+17,vickiseas,NULL,RT @JimCantore: RT @danielschwartz New video of Ludlow Vermont with Major Flooding youtu.be/GyFVAt5wCJo #VTIrene  spread the word of our disaster,NULL,1,8/28/2011 20:32,0
152,0,0,0,30,1.07974E+17,MylaReson,NULL,RT @danielschwartz: @JimCantore @MattNoyesNECN new video of Ludlow Vermont with Major Flooding http://t.co/Nr7Zd7w #VTIrene spread word of disaster,NULL,1,8/28/2011 20:32,0
150,0,0,0,109,1.07974E+17,Aaron_RS,NULL,Olivia's first flood and evacuation. #VTIrene. http://t.co/L1DKwy6,NULL,1,8/28/2011 20:32,0
149,0,0,0,108,1.07974E+17,hlf,NULL,RT @Seven_Days: Yikes. Someone just sent this video of flooding in Grafton #VT: http://t.co/cQ43BPh #VTirene,NULL,1,8/28/2011 20:32,0
148,0,0,0,46,1.07974E+17,waterburyctr,NULL,"If you live along the Winooski, get to higher ground. #VTIrene",NULL,1,8/28/2011 20:32,0
147,0,0,0,107,1.07974E+17,HeidiAmes,NULL,RT @jkvt: Video:propane tank hitting #waitsfield #vt Covered Bridge &amp; water level raise http://t.co/2IeFmn5 #vtirene #madrivervalley #madriver #irene,NULL,1,8/28/2011 20:32,0
146,0,0,0,106,1.07974E+17,ValleyReporter,NULL,More photos of #madriver Valley Flooding http://t.co/CDCL2IG #vtirene #madrivervalley #madriver #irene,NULL,1,8/28/2011 20:32,0
145,0,0,0,105,1.07974E+17,jkvt,NULL,More photos of #madriver Valley Flooding http://t.co/afXdyXV #vtirene #madrivervalley #madriver #irene,NULL,1,8/28/2011 20:32,0
144,0,0,0,90,1.07974E+17,brendankinney,NULL,"RT @ShayTotten: As a precaution, ppl living immediately downstream from Marshfield Dam are being evacuated #VTIrene #VT #montp",NULL,1,8/28/2011 20:32,0
143,0,0,0,10,1.07974E+17,asoga,NULL,"Tropical Storm Irene slams Vermont with heavy rains, flash flooding | burlingtonfreepress.com | http://t.co/PMh7G1L #VtIrene",NULL,1,8/28/2011 20:32,0
142,0,0,0,104,1.07974E+17,csleonar,NULL,Bridge between W. Charleston and Island Pond is washed out.  Rte 105 is closed #vtirene #vtgov,NULL,1,8/28/2011 20:32,0
141,0,0,0,103,1.07974E+17,DJinVT,NULL,RT @danielschwartz: @JimCantore @MattNoyesNECN new video of Ludlow Vermont with Major Flooding http://t.co/Nr7Zd7w #VTIrene spread word of disaster,NULL,1,8/28/2011 20:33,0
140,0,0,0,21,1.07974E+17,ethaninenosburg,NULL,I miss being a journalist. #VTIrene,NULL,1,8/28/2011 20:33,0
139,0,0,0,102,1.07974E+17,ScottieR_VT,NULL,"Having lived through many hurricanes, much closer to the ocean, I have to say that I underestimated what would happen in #VT #VTIrene",NULL,1,8/28/2011 20:33,0
138,0,0,0,84,1.07974E+17,jl_goodman,NULL,RT @ShayTotten: Emergency harvest tmrw morning at Diggers Mirth farm in #BTV #Intervale starting at 8AM. Qs? Call (802) 355-3910 #VT #VTIrene,NULL,1,8/28/2011 20:33,0
137,0,0,0,70,1.07974E+17,bettiebarnes,NULL,Finally some #VTIrene coverage from NYC “@NYTMetro: RT @nytjim: VT Gov. Shumlin calls flooding in his state “a full-blown catastrophe.&quot;,NULL,1,8/28/2011 20:33,0
136,0,0,0,101,1.07974E+17,mouthy_broad,NULL,RT @NekoCase: Sorry if you've already seen these. #VTIrene  http://t.co/SS6AcaD,NULL,1,8/28/2011 20:33,0
135,0,0,0,66,1.07974E+17,Ridgekeeper,NULL,@JimCantore  wilmington vt flood 4 http://t.co/UkniRNx via ARE THERE PEOPLE ON THIS ROOF? #VTIrene,NULL,1,8/28/2011 20:34,0
134,0,0,0,3,1.07974E+17,VTGovernor,NULL,Proud of all the offers you folks are giving to help. Working on creating #VtResponse for #VTIrene! #vtgov,NULL,1,8/28/2011 20:34,0
133,0,0,0,81,1.07974E+17,laynemarie,NULL,"RT @asoga: Tropical Storm Irene slams Vermont with heavy rains, flash flooding | burlingtonfreepress.com | http://t.co/PMh7G1L #VtIrene",NULL,1,8/28/2011 20:34,0
132,0,0,0,13,1.07974E+17,deanbarker,NULL,"RT @SeamusMCurley: Shout out to @VTStatePolice, @vemvt and all #Vt rescue personnel. #vtirene",NULL,1,8/28/2011 20:34,0
131,0,0,0,100,1.07974E+17,BrettR4763,NULL,RT @VTGovernor: Proud of all the offers you folks are giving to help. Working on creating #VtResponse for #VTIrene! #vtgov,NULL,1,8/28/2011 20:34,0
130,0,0,0,99,1.07974E+17,gmcleveland,NULL,RT @deanbarker Video:propane tank hitting #waitsfield #vt Covered Bridge &amp; water level raise http://t.co/QFLt1QH #vtirene #ma ...,NULL,1,8/28/2011 20:34,0
129,0,0,0,98,1.07974E+17,vprnet,NULL,School Closings and Delays are already reported http://t.co/IrJ141l #VPR #VTIrene #VT #VAB,NULL,1,8/28/2011 20:34,0
127,0,0,0,96,1.07974E+17,mduni,NULL,"@Seven_Days farmers in the #MRV losing crops, the rest of the season #VTirene",NULL,1,8/28/2011 20:34,0
128,0,0,0,97,1.07974E+17,julielerman,NULL,here's what's been happening down on the main road below my house in Huntington: http://t.co/xH8rWPA  3rd gallery pic #vtirene,NULL,1,8/28/2011 20:34,0
125,0,0,0,95,1.07974E+17,KerrinJeromin,NULL,RT @VTGovernor: Proud of all the offers you folks are giving to help. Working on creating #VtResponse for #VTIrene! #vtgov,NULL,1,8/28/2011 20:34,0
126,0,0,0,93,1.07974E+17,shelleypowers,NULL,RT @julielerman: Ludlow Vermont: http://t.co/zXsQi5T  #vtIrene,NULL,1,8/28/2011 20:34,0
123,0,0,0,94,1.07975E+17,cs_451,NULL,RT @mgallivan: No one in the national media is talking about Vermont being under water. This pisses me off. #VTIrene,NULL,1,8/28/2011 20:35,0
124,0,0,0,80,1.07975E+17,TheFaun,NULL,Check photos of the damage at http://t.co/Rv87LI8 #VTIrene #VT,NULL,1,8/28/2011 20:35,0
122,0,0,0,93,1.07975E+17,shelleypowers,NULL,RT @julielerman: here's what's been happening down on the main road below my house in Huntington: http://t.co/xH8rWPA  3rd gallery pic #vtirene,NULL,1,8/28/2011 20:35,0
121,0,0,0,92,1.07975E+17,AshleyDeTrano,NULL,Take a look at that #NBC RT @brendankinney: RT @ShayTotten:Lower Bartonsville Covered Bridge being swept away http://t.co/V3BqLEj #VTirene,NULL,1,8/28/2011 20:35,0
120,0,0,0,91,1.07975E+17,pete_post,NULL,RT @Seven_Days: Multiple people reporting Taftsville Bridge in Woodstock was washed away. Anyone have photos or video? #vt #vtirene,NULL,1,8/28/2011 20:35,0
119,0,0,0,32,1.07975E+17,MarkSUPFE,NULL,RT @VTGovernor: Proud of all the offers you folks are giving to help. Working on creating #VtResponse for #VTIrene! #vtgov,NULL,1,8/28/2011 20:36,0
118,0,0,0,54,1.07975E+17,clamjam22,NULL,RT @vprnet: School Closings and Delays are already reported http://t.co/IrJ141l #VPR #VTIrene #VT #VAB,NULL,1,8/28/2011 20:36,0
117,0,0,0,90,1.07975E+17,brendankinney,NULL,RT @vprnet: School Closings and Delays are already reported http://t.co/IrJ141l #VPR #VTIrene #VT #VAB,NULL,1,8/28/2011 20:36,0
116,0,0,0,89,1.07975E+17,NavyGreenMBA,NULL,Downtown Brattleboro underwater: http://t.co/joVyjDP #Brattleboro #VTIrene @petedyro @organicdc @tesscbarton,NULL,1,8/28/2011 20:36,0
115,0,0,0,88,1.07975E+17,syouchah,NULL,I would have to say #VTIrene in the northwest part of the state is not so bad. Good luck to those in hardest hit areas. Year of floods in VT,NULL,1,8/28/2011 20:36,0
113,0,0,0,74,1.07975E+17,Virgotex,NULL,RT @Kaili09: RT @ShayTotten: Vid of Lower Bartonsville Covered Bridge being swept away http://t.co/HVpqsPr #VT #VTirene,NULL,1,8/28/2011 20:36,0
114,0,0,0,87,1.07975E+17,imcbride,NULL,RT @mgallivan: No one in the national media is talking about Vermont being under water. This pisses me off. #VTIrene,NULL,1,8/28/2011 20:36,0
111,0,0,0,16,1.07975E+17,Seven_Days,NULL,"RT @mduni: @Seven_Days farmers in the #MRV losing crops, the rest of the season #VTirene",NULL,1,8/28/2011 20:36,0
112,0,0,0,86,1.07975E+17,Ridgeway33,NULL,RT @jkvt: More photos of #madriver Valley Flooding http://t.co/afXdyXV #vtirene #madrivervalley #madriver #irene,NULL,1,8/28/2011 20:36,0
110,0,0,0,85,1.07975E+17,JJustinB,NULL,Sending good vibes to friends in VT dealing with #VTIrene - @cheekobear hope power comes back soon!,NULL,1,8/28/2011 20:37,0
109,0,0,0,84,1.07975E+17,jl_goodman,NULL,"RT @RandyGyllenhaal: Let's be clear: new england, and especially #vt, got nailed by flooding from irene. This storm wasn't a dud. #btv #vtirene",NULL,1,8/28/2011 20:37,0
108,0,0,0,4,1.07975E+17,cheekobear,NULL,@BarackObama is all this enough to add VT to the federal list? #vtIrene #vtgov,NULL,1,8/28/2011 20:37,0
107,0,0,0,83,1.07975E+17,CorpsNewEngland,NULL,RT @vprnet: School Closings and Delays are already reported http://t.co/IrJ141l #VPR #VTIrene #VT #VAB,NULL,1,8/28/2011 20:37,0
106,0,0,0,74,1.07975E+17,Virgotex,NULL,@NancyLeeGrahn #VTIrene,NULL,1,8/28/2011 20:37,0
105,0,0,0,39,1.07975E+17,Galago8,NULL,RT @bfp_news: From @CNN: Conditions 'awful' in #VT due to #Irene. http://t.co/MiYq2Po #VTIrene #BTV,NULL,1,8/28/2011 20:37,0
103,0,0,0,81,1.07975E+17,laynemarie,NULL,RT @VTGovernor: #vermonters strongly affected by #VTIrene http://t.co/6DK4Pmz,NULL,1,8/28/2011 20:37,0
104,0,0,0,82,1.07975E+17,hilaryhess,NULL,Feeling lucky in #btv  Condolences to the people whose homes and villages are getting swept away right now.  #VTIrene #VT,NULL,1,8/28/2011 20:37,0
102,0,0,0,80,1.07975E+17,TheFaun,NULL,Slideshow of photos of Woodstock's flood damage on the VT Standard's homepage: http://t.co/5vxbscK #VTIrene #VT,NULL,1,8/28/2011 20:38,0
101,0,0,0,79,1.07975E+17,JennyBoylan,NULL,"@Virgotex Irene pounding ME and NH also in addition to VT.  #VTIrene #MEIrene #nhirene Here in Maine, power out for 6 hours now.",NULL,1,8/28/2011 20:38,0
100,0,0,0,13,1.07975E+17,deanbarker,NULL,RT @Ridgekeeper: @JimCantore  wilmington vt flood 4 http://t.co/UkniRNx via ARE THERE PEOPLE ON THIS ROOF? #VTIrene,NULL,1,8/28/2011 20:38,0
99,0,0,0,78,1.07976E+17,JB002,NULL,RT @JimCantore: RT @danielschwartz New video of Ludlow Vermont with Major Flooding youtu.be/GyFVAt5wCJo #VTIrene  spread the word of our disaster,NULL,1,8/28/2011 20:39,0
98,0,0,0,77,1.07976E+17,megateer,NULL,RT @taylortsides: @NekoCase Our dam is close to breaking. Yipes! Wishing the best for you and all of us in beautiful Vermont. #VTIrene,NULL,1,8/28/2011 20:39,0
97,0,0,0,76,1.07976E+17,mykatmikey,NULL,RT @NekoCase: #VTIrene happening now http://t.co/2f2Ucmf,NULL,1,8/28/2011 20:39,0
96,0,0,0,75,1.07976E+17,FreeskierInVT,NULL,RT @ValleyReporter: http://t.co/9EawMPy Rt.100 Bridge closed in Warren #vtirene #madrivervalley #madriver #irene,NULL,1,8/28/2011 20:39,0
95,0,0,0,18,1.07976E+17,hevrose,NULL,@JonPearson22 You're welcome! People should see the devastation across Vermont. So sad. #VTIrene,NULL,1,8/28/2011 20:39,0
94,0,0,0,74,1.07976E+17,Virgotex,NULL,"RT @JennyBoylan:  Irene pounding ME and NH also in addition to VT.  #VTIrene #MEIrene #nhirene Here in Maine, power out for 6 hours now.",NULL,1,8/28/2011 20:39,0
93,0,0,0,33,1.07976E+17,Mauranda,NULL,"RT @RandyGyllenhaal: Let's be clear: new england, and especially #vt, got nailed by flooding from irene. This storm wasn't a dud. #btv #vtirene",NULL,1,8/28/2011 20:39,0
92,0,0,0,73,1.07976E+17,SkiDude1962,NULL,RT @danielschwartz New video of Ludlow Vermont with Major Flooding youtube/GyFVAt5wCJo #VTIrene spread the word of our disaster,NULL,1,8/28/2011 20:39,0
91,0,0,0,72,1.07976E+17,jaytheking,NULL,"RT @ShayTotten: As a precaution, ppl living immediately downstream from Marshfield Dam are being evacuated #VTIrene #VT #montp",NULL,1,8/28/2011 20:39,0
90,0,0,0,71,1.07976E+17,s_libby,NULL,RT @cheekobear: @BarackObama is all this enough to add VT to the federal list? #vtIrene #vtgov,NULL,1,8/28/2011 20:40,0
88,0,0,0,69,1.07976E+17,VERMONTBEAUTY,NULL,RT @vprnet: School Closings and Delays are already reported http://t.co/IrJ141l #VPR #VTIrene #VT #VAB,NULL,1,8/28/2011 20:40,0
89,0,0,0,70,1.07976E+17,bettiebarnes,NULL,RT @JayCollier: RT @mgallivan No one in the national media is talking about Vermont being under water. #VTIrene [Shumlin just on CNN: http://t.co/6kVcdam],NULL,1,8/28/2011 20:40,0
87,0,0,0,11,1.07976E+17,schoolchoicevt,NULL,Devastation here in Pittsfield. Town cut off on both sides of route 100. Everyone safe and accounted for but much destruction #VTirene,NULL,1,8/28/2011 20:40,0
86,0,0,0,68,1.07976E+17,Kiemah,NULL,"Getting annoyed by all those peeps complaining about too much fuss, while all around me (historic) sights are being destroyed. #vtirene",NULL,1,8/28/2011 20:40,0
85,0,0,0,67,1.07976E+17,klei_ber,NULL,awesome! RT @vtgovernor: Proud of all the offers you folks are giving to help. Working on creating #VtResponse for #VTIrene! #vtgov,NULL,1,8/28/2011 20:40,0
84,0,0,0,30,1.07976E+17,MylaReson,NULL,@Sherry_Reson Heavy rainfall creates havoc across Vermont http://t.co/8stHiTI via @BostonUpdate #Irene #VTIrene,NULL,1,8/28/2011 20:40,0
83,0,0,0,66,1.07976E+17,Ridgekeeper,NULL,Feeling bad for this town~ Jacksonville vermont flood http://t.co/0Pz0BCd  I hope no lives are lost here.  #VTIrene,NULL,1,8/28/2011 20:40,0
82,0,0,0,65,1.07976E+17,brendasherring,NULL,"RT @ScottieR_VT: Having lived through many hurricanes, much closer to the ocean, I have to say that I underestimated what would happen in #VT #VTIrene",NULL,1,8/28/2011 20:40,0
81,0,0,0,64,1.07976E+17,speakercode,NULL,RT @Seven_Days: Multiple people reporting Taftsville Bridge in Woodstock was washed away. Anyone have photos or video? #vt #vtirene,NULL,1,8/28/2011 20:41,0
80,0,0,0,23,1.07976E+17,bfp_news,NULL,GMP: Water about to top earthen Marshfield Dam; extra water might be released into Winooski Rvr; evacuations. #VTIrene #VT #btv,NULL,1,8/28/2011 20:41,0
79,0,0,0,63,1.07976E+17,TomMessner,NULL,RT @Seven_Days: LOTS of debris piling up RT @aliciademartini: Photo of the #Winooski river in #VT just taken during #VTIrene:  http://t.co/7ye7bZk,NULL,1,8/28/2011 20:41,0
78,0,0,0,62,1.07976E+17,Sea_Bunker,NULL,"@VTGovernor displaced VTer in CT, I'm up for giving &amp; joining #VtResponse for #VTIrene #vtgov",NULL,1,8/28/2011 20:41,0
77,0,0,0,61,1.07976E+17,katiemlist,NULL,RT @deanbarker: Hard to believe: http://t.co/70bpeoQ #Brattleboro #VTIrene,NULL,1,8/28/2011 20:41,0
76,0,0,0,32,1.07976E+17,MarkSUPFE,NULL,RT @bfp_news: GMP: Water about to top earthen Marshfield Dam; extra water might be released into Winooski Rvr; evacuations. #VTIrene #VT #btv,NULL,1,8/28/2011 20:41,0
75,0,0,0,60,1.07976E+17,mindyk1969,NULL,RT @JimCantore: RT @danielschwartz New video of Ludlow Vermont with Major Flooding youtu.be/GyFVAt5wCJo #VTIrene  spread the word of our disaster,NULL,1,8/28/2011 20:41,0
74,0,0,0,21,1.07976E+17,ethaninenosburg,NULL,More footage of the Quechee Bridge getting taken out: http://t.co/MOi4Zmy #VTIrene,NULL,1,8/28/2011 20:41,0
72,0,0,0,59,1.07976E+17,pmiceli,NULL,@mrchuckwise Hope you and the family are OK. Not liking the pictures I'm seeing from over your way. #VTirene,NULL,1,8/28/2011 20:41,0
73,0,0,0,15,1.07976E+17,Getmeoutnews,NULL,MT @jackcushnyt &gt; Reports from town after town in #Vermont \nare DIRE! - #VTIrene #Irene,NULL,1,8/28/2011 20:41,0
71,0,0,0,3,1.07976E+17,VTGovernor,NULL,RT @bfp_news: GMP: Water about to top earthen Marshfield Dam; extra water might be released into Winooski Rvr; evacuations. #VTIrene #VT #btv,NULL,1,8/28/2011 20:42,0
70,0,0,0,58,1.07976E+17,klr74,NULL,"RT @Kiemah: Getting annoyed by all those peeps complaining about too much fuss, while all around me (historic) sights are being destroyed. #vtirene",NULL,1,8/28/2011 20:42,0
69,0,0,0,57,1.07976E+17,James_Ehlers,NULL,RT @bfp_news: GMP: Water about to top earthen Marshfield Dam; extra water might be released in2 Winooski Rvr; evacuations #VTIrene #VT #btv,NULL,1,8/28/2011 20:42,0
68,0,0,0,50,1.07976E+17,vtknitboy,NULL,RT @VTGovernor: Proud of all the offers you folks are giving to help. Working on creating #VtResponse for #VTIrene! #vtgov,NULL,1,8/28/2011 20:42,0
67,0,0,0,30,1.07976E+17,MylaReson,NULL,RT @bfp_news: GMP: Water about to top earthen Marshfield Dam; extra water might be released into Winooski Rvr; evacuations. #VTIrene #VT #btv,NULL,1,8/28/2011 20:42,0
66,0,0,0,56,1.07976E+17,Kaili09,NULL,"Proving that Twitter can be critical in an emergency, the staff for @VTGovernor doing an outstanding job getting impt info out on #vtirene",NULL,1,8/28/2011 20:42,0
65,0,0,0,55,1.07976E+17,Just_BLUE_It,NULL,RT @bfp_news: GMP: Water about to top earthen Marshfield Dam; extra water might be released in2 Winooski Rvr; evacuations #VTIrene #VT #btv,NULL,1,8/28/2011 20:42,0
